_id,Currency,Date,Open,High,Low,Close,Volume,Market Cap
ObjectId("5e5a946945e7ef328423abe5"),ethereum,14/01/2018,"1,397.48","1,400.56","1,286.21"
ObjectId("5e5a946945e7ef328423abe4"),ethereum,15/01/2018,"1,365.21","1,390.59","1,290.60"
ObjectId("5e5a946945e7ef328423abe9"),ethereum,10/01/2018,"1,300.34","1,417.38","1,226.60"
ObjectId("5e5a946945e7ef328423abe3"),ethereum,16/01/2018,"1,292.63","1,292.63",875.54,"1
ObjectId("5e5a946945e7ef328423abe6"),ethereum,13/01/2018,"1,270.47","1,432.88","1,270.47"
ObjectId("5e5a946945e7ef328423abe8"),ethereum,11/01/2018,"1,268.09","1,337.30","1,135.17"
ObjectId("5e5a946945e7ef328423abd6"),ethereum,29/01/2018,"1,246.70","1,256.70","1,169.08"
ObjectId("5e5a946945e7ef328423abd5"),ethereum,30/01/2018,"1,184.13","1,184.63","1,058.97"
ObjectId("5e5a946945e7ef328423abe7"),ethereum,12/01/2018,"1,158.29","1,296.04","1,120.09"
ObjectId("5e5a946945e7ef328423abeb"),ethereum,08/01/2018,"1,158.26","1,266.93","1,016.05"
ObjectId("5e5a946945e7ef328423abde"),ethereum,21/01/2018,"1,155.68","1,155.68","1,021.50"
ObjectId("5e5a946945e7ef328423b1c3"),ethereum,05/12/2013,"1,152.73","1,154.36",897.11,"1
ObjectId("5e5a946945e7ef328423abea"),ethereum,09/01/2018,"1,146.00","1,320.98","1,145.49"
ObjectId("5e5a946945e7ef328423b1c8"),ethereum,30/11/2013,"1,129.37","1,156.14","1,106.61"
ObjectId("5e5a946945e7ef328423b1c7"),ethereum,01/12/2013,"1,128.92","1,133.08",801.82,955.85
ObjectId("5e5a946945e7ef328423abd3"),ethereum,01/02/2018,"1,119.37","1,161.35",984.82,"1
ObjectId("5e5a946945e7ef328423abd7"),ethereum,28/01/2018,"1,111.78","1,257.77","1,111.78"
ObjectId("5e5a946945e7ef328423b1c4"),ethereum,04/12/2013,"1,077.58","1,156.12","1,070.16"
ObjectId("5e5a946945e7ef328423abd4"),ethereum,31/01/2018,"1,071.09","1,128.66","1,034.50"
ObjectId("5e5a946945e7ef328423abda"),ethereum,25/01/2018,"1,063.22","1,104.66","1,034.74"
ObjectId("5e5a946945e7ef328423abe2"),ethereum,17/01/2018,"1,061.34","1,090.23",780.92,"1
ObjectId("5e5a946945e7ef328423abd8"),ethereum,27/01/2018,"1,055.75","1,121.98","1,042.12"
ObjectId("5e5a946945e7ef328423abdd"),ethereum,22/01/2018,"1,055.35","1,089.10",930.74,"1
ObjectId("5e5a946945e7ef328423abd9"),ethereum,26/01/2018,"1,052.70","1,080.60",996.78,"1
ObjectId("5e5a946945e7ef328423b1c5"),ethereum,03/12/2013,"1,046.40","1,096.00","1,011.21"
ObjectId("5e5a946945e7ef328423abdf"),ethereum,20/01/2018,"1,044.95","1,167.11","1,044.95"
ObjectId("5e5a946945e7ef328423abec"),ethereum,07/01/2018,"1,043.01","1,153.17","1,043.01"
ObjectId("5e5a946945e7ef328423b1c2"),ethereum,06/12/2013,"1,042.38","1,042.38",829.45,829.45
ObjectId("5e5a946945e7ef328423b1c9"),ethereum,29/11/2013,"1,042.01","1,146.97","1,000.64"
ObjectId("5e5a946945e7ef328423abd2"),ethereum,02/02/2018,"1,035.77","1,035.77",757.98,915.78
ObjectId("5e5a946945e7ef328423abe0"),ethereum,19/01/2018,"1,028.82","1,093.22","1,003.71"
ObjectId("5e5a946945e7ef328423abe1"),ethereum,18/01/2018,"1,016.44","1,100.31",967.76,"1
ObjectId("5e5a946945e7ef328423abdc"),ethereum,23/01/2018,"1,004.17","1,023.23",920.54,986.23
ObjectId("5e5a946945e7ef328423b1ca"),ethereum,28/11/2013,"1,003.38","1,077.56",962.17,"1
ObjectId("5e5a946945e7ef328423af15"),ethereum,21/10/2015,0.431589,0.482988,0.420897,0.447329,609085,33150826
ObjectId("5e5a946945e7ef328423af14"),ethereum,22/10/2015,0.444988,0.619466,0.420991,0.567702,924822,42085192
ObjectId("5e5a946945e7ef328423af16"),ethereum,20/10/2015,0.489629,0.501898,0.431648,0.434829,383921,32213626
ObjectId("5e5a946945e7ef328423af17"),ethereum,19/10/2015,0.517621,0.521546,0.480994,0.489014,243742,36215624
ObjectId("5e5a946945e7ef328423af1c"),ethereum,14/10/2015,0.61224,0.61224,0.483974,0.522968,971664,38665409
ObjectId("5e5a946945e7ef328423af13"),ethereum,23/10/2015,0.56637,0.611743,0.504284,0.539657,878822,40020348
ObjectId("5e5a946945e7ef328423af18"),ethereum,18/10/2015,0.547913,0.552234,0.512861,0.517734,133690,38329702
ObjectId("5e5a946945e7ef328423af1b"),ethereum,15/10/2015,0.523278,0.572714,0.51473,0.561878,371022,41556025
ObjectId("5e5a946945e7ef328423af12"),ethereum,24/10/2015,0.539681,0.577396,0.518688,0.56359,258356,41809764
ObjectId("5e5a946945e7ef328423af1a"),ethereum,16/10/2015,0.562593,0.568861,0.522533,0.536495,249891,39691829
ObjectId("5e5a946945e7ef328423af19"),ethereum,17/10/2015,0.534117,0.56346,0.526961,0.547178,313860,40496031
ObjectId("5e5a946945e7ef328423af2c"),ethereum,28/09/2015,0.723715,0.725677,0.557062,0.582886,1320890,42863006
ObjectId("5e5a946945e7ef328423af2b"),ethereum,29/09/2015,0.579414,0.67583,0.558346,0.661146,913992,48633259
ObjectId("5e5a946945e7ef328423af11"),ethereum,25/10/2015,0.563207,0.688192,0.561383,0.616039,635384,45716387
ObjectId("5e5a946945e7ef328423af22"),ethereum,08/10/2015,0.609501,0.633138,0.591971,0.621716,310266,45872837
ObjectId("5e5a946945e7ef328423af10"),ethereum,26/10/2015,0.619743,0.757517,0.597098,0.731317,1089120,54289124
ObjectId("5e5a946945e7ef328423af1d"),ethereum,13/10/2015,0.627943,0.63024,0.599214,0.607655,303044,44911718
ObjectId("5e5a946945e7ef328423af23"),ethereum,07/10/2015,0.650515,0.656301,0.602423,0.609388,218327,44947527
ObjectId("5e5a946945e7ef328423af24"),ethereum,06/10/2015,0.622218,0.653944,0.60623,0.650645,262674,47974298
ObjectId("5e5a946945e7ef328423af1f"),ethereum,11/10/2015,0.627461,0.639506,0.618335,0.634963,102128,46897253
ObjectId("5e5a946945e7ef328423af20"),ethereum,10/10/2015,0.641187,0.649022,0.624374,0.627857,141555,46356711
ObjectId("5e5a946945e7ef328423af25"),ethereum,05/10/2015,0.666784,0.674438,0.62445,0.628643,234263,46336892
ObjectId("5e5a946945e7ef328423af1e"),ethereum,12/10/2015,0.634515,0.657789,0.62603,0.62603,109567,46253823
ObjectId("5e5a946945e7ef328423af5e"),ethereum,09/08/2015,0.706136,0.87981,0.629191,0.701897,532170,42399573
ObjectId("5e5a946945e7ef328423af21"),ethereum,09/10/2015,0.655084,0.692296,0.632116,0.650628,386420,48022036
ObjectId("5e5a946945e7ef328423af2a"),ethereum,30/09/2015,0.661192,0.746722,0.635861,0.738644,619926,54351468
ObjectId("5e5a946945e7ef328423af5d"),ethereum,10/08/2015,0.713989,0.729854,0.636546,0.708448,405283,42818364
ObjectId("5e5a946945e7ef328423af28"),ethereum,02/10/2015,0.683732,0.69112,0.654605,0.678574,219318,49966502
ObjectId("5e5a946945e7ef328423af29"),ethereum,01/10/2015,0.734307,0.734307,0.655906,0.690215,596084,50805919
ObjectId("5e5a946945e7ef328423af26"),ethereum,04/10/2015,0.686343,0.693126,0.660716,0.668379,103497,49249083
ObjectId("5e5a946945e7ef328423af5c"),ethereum,11/08/2015,0.708087,1.13,0.663235,1.07,1463100,64569288
ObjectId("5e5a946945e7ef328423af27"),ethereum,03/10/2015,0.678783,0.709204,0.675482,0.687171,163326,50616972
ObjectId("5e5a946945e7ef328423af0f"),ethereum,27/10/2015,0.70889,0.898172,0.70889,0.869641,1846370,64580263
ObjectId("5e5a946945e7ef328423af2e"),ethereum,26/09/2015,0.73763,0.787544,0.709328,0.785964,369620,57759115
ObjectId("5e5a946945e7ef328423af2f"),ethereum,25/09/2015,0.820031,0.825665,0.712745,0.736223,903457,54085581
ObjectId("5e5a946945e7ef328423af5f"),ethereum,08/08/2015,2.79,2.8,0.714725,0.753325,674188,45486894
ObjectId("5e5a946945e7ef328423af2d"),ethereum,27/09/2015,0.791277,0.791277,0.719169,0.720839,413801,52990396
ObjectId("5e5a946945e7ef328423af07"),ethereum,04/11/2015,1.01,1.04,0.725665,0.89905,3060340,66947930
ObjectId("5e5a946945e7ef328423af00"),ethereum,11/11/2015,0.941296,0.945278,0.729775,0.791829,1278580,59103443
ObjectId("5e5a946945e7ef328423aeff"),ethereum,12/11/2015,0.796455,0.913919,0.76351,0.895711,806156,66880152
ObjectId("5e5a946945e7ef328423aee4"),ethereum,09/12/2015,0.824454,0.824454,0.770488,0.792167,624221,59687098
ObjectId("5e5a946945e7ef328423aee5"),ethereum,08/12/2015,0.806024,0.823645,0.782328,0.822118,445903,61922409
ObjectId("5e5a946945e7ef328423aeea"),ethereum,03/12/2015,0.818546,0.837664,0.785086,0.812143,539969,61070307
ObjectId("5e5a946945e7ef328423aee3"),ethereum,10/12/2015,0.79559,0.86159,0.787291,0.840396,369589,63342630
ObjectId("5e5a946945e7ef328423aee6"),ethereum,07/12/2015,0.836322,0.850791,0.78765,0.811264,520409,61084951
ObjectId("5e5a946945e7ef328423af30"),ethereum,24/09/2015,0.896796,0.908571,0.79346,0.81361,842505,59749888
ObjectId("5e5a946945e7ef328423aee9"),ethereum,04/12/2015,0.812082,0.859575,0.802373,0.840041,241278,63189182
ObjectId("5e5a946945e7ef328423aef1"),ethereum,26/11/2015,0.863273,0.903643,0.80436,0.884183,947473,66330892
ObjectId("5e5a946945e7ef328423af0e"),ethereum,28/10/2015,0.870938,1.06,0.807857,1,2373050,74469864
ObjectId("5e5a946945e7ef328423aeeb"),ethereum,02/12/2015,0.873171,0.878017,0.818924,0.82121,506307,61730775
ObjectId("5e5a946945e7ef328423aee2"),ethereum,11/12/2015,0.839995,0.929762,0.819789,0.929762,801072,70101842
ObjectId("5e5a946945e7ef328423aee8"),ethereum,05/12/2015,0.841195,0.872821,0.824444,0.862438,232743,64895497
ObjectId("5e5a946945e7ef328423af37"),ethereum,17/09/2015,0.906865,0.909204,0.831132,0.874231,897940,64046216
ObjectId("5e5a946945e7ef328423aed1"),ethereum,28/12/2015,0.856356,0.872394,0.832932,0.845005,235134,64074279
ObjectId("5e5a946945e7ef328423aee7"),ethereum,06/12/2015,0.866417,0.882436,0.833115,0.8355,443608,62889050
ObjectId("5e5a946945e7ef328423aed0"),ethereum,29/12/2015,0.843835,0.873054,0.833232,0.873054,215742,66222901
ObjectId("5e5a946945e7ef328423af35"),ethereum,19/09/2015,0.849603,0.911883,0.833784,0.882391,386988,64687992
ObjectId("5e5a946945e7ef328423af36"),ethereum,18/09/2015,0.874574,0.888102,0.833908,0.853685,484622,62561883
ObjectId("5e5a946945e7ef328423aed3"),ethereum,26/12/2015,0.870766,0.897453,0.838314,0.854603,425282,64758910
ObjectId("5e5a946945e7ef328423aed2"),ethereum,27/12/2015,0.853166,0.861538,0.841151,0.856365,164565,64913919
ObjectId("5e5a946945e7ef328423aefe"),ethereum,13/11/2015,0.907722,0.917309,0.846023,0.904096,543671,67529354
ObjectId("5e5a946945e7ef328423aed5"),ethereum,24/12/2015,0.859433,0.882818,0.8476,0.863262,354646,65371538
ObjectId("5e5a946945e7ef328423aeed"),ethereum,30/11/2015,0.879951,0.895054,0.847696,0.873119,784439,65589555
ObjectId("5e5a946945e7ef328423aef2"),ethereum,25/11/2015,0.893827,0.899493,0.851106,0.863537,622991,64760707
ObjectId("5e5a946945e7ef328423af05"),ethereum,06/11/2015,0.904772,0.989848,0.852929,0.926032,913666,69004595
ObjectId("5e5a946945e7ef328423aeec"),ethereum,01/12/2015,0.878316,0.886736,0.853937,0.8748,652857,65738067
ObjectId("5e5a946945e7ef328423aed6"),ethereum,23/12/2015,0.861782,0.88294,0.856065,0.858077,334993,64957356
ObjectId("5e5a946945e7ef328423af06"),ethereum,05/11/2015,0.900699,0.991259,0.860382,0.895637,1179840,66716645
ObjectId("5e5a946945e7ef328423aeee"),ethereum,29/11/2015,0.914144,0.914153,0.860533,0.878614,448358,65980042
ObjectId("5e5a946945e7ef328423aef0"),ethereum,27/11/2015,0.8821,0.900051,0.860695,0.867951,403813,65135635
ObjectId("5e5a946945e7ef328423aed4"),ethereum,25/12/2015,0.861993,0.882556,0.861993,0.870363,187114,65931377
ObjectId("5e5a946945e7ef328423aed7"),ethereum,22/12/2015,0.894973,0.909526,0.862059,0.864202,454249,65398932
ObjectId("5e5a946945e7ef328423aeef"),ethereum,28/11/2015,0.868102,0.929293,0.862122,0.915703,462464,68742122
ObjectId("5e5a946945e7ef328423af04"),ethereum,07/11/2015,0.923732,0.943787,0.863539,0.927974,890187,69172171
ObjectId("5e5a946945e7ef328423af32"),ethereum,22/09/2015,0.919337,0.919337,0.865225,0.901796,487914,66180153
ObjectId("5e5a946945e7ef328423aecf"),ethereum,30/12/2015,0.874258,0.941099,0.866647,0.911958,604078,69196765
ObjectId("5e5a946945e7ef328423af3a"),ethereum,14/09/2015,0.940566,0.949387,0.87176,0.875622,741085,64084135
ObjectId("5e5a946945e7ef328423af34"),ethereum,20/09/2015,0.881191,0.947741,0.873205,0.938445,508314,68822183
ObjectId("5e5a946945e7ef328423aefc"),ethereum,15/11/2015,0.891217,0.921516,0.874957,0.906368,411848,67745801
ObjectId("5e5a946945e7ef328423af39"),ethereum,15/09/2015,0.875189,1.05,0.875189,0.94441,703390,69141409
ObjectId("5e5a946945e7ef328423aefd"),ethereum,14/11/2015,0.905469,0.906113,0.876908,0.888812,372514,66410518
ObjectId("5e5a946945e7ef328423af33"),ethereum,21/09/2015,0.941496,0.957326,0.878301,0.919047,424039,67422915
ObjectId("5e5a946945e7ef328423af5b"),ethereum,12/08/2015,1.06,1.29,0.883608,1.22,2150620,73645011
ObjectId("5e5a946945e7ef328423af31"),ethereum,23/09/2015,0.90356,0.90891,0.885136,0.893406,200541,65587499
ObjectId("5e5a946945e7ef328423aeda"),ethereum,19/12/2015,0.921524,0.925874,0.888916,0.908072,343535,68650439
ObjectId("5e5a946945e7ef328423aed8"),ethereum,21/12/2015,0.906065,0.91739,0.891182,0.900771,549113,68143246
ObjectId("5e5a946945e7ef328423aefb"),ethereum,16/11/2015,0.906166,0.944732,0.891971,0.928962,620945,69458011
ObjectId("5e5a946945e7ef328423aef3"),ethereum,24/11/2015,0.946442,0.948055,0.895931,0.900191,524195,67487356
ObjectId("5e5a946945e7ef328423aef7"),ethereum,20/11/2015,0.955735,0.955735,0.898576,0.92492,614335,69247998
ObjectId("5e5a946945e7ef328423af0a"),ethereum,01/11/2015,0.920847,1.08,0.899082,1.06,588913,78530263
ObjectId("5e5a946945e7ef328423aed9"),ethereum,20/12/2015,0.90824,0.943185,0.899441,0.903885,472164,68356313
ObjectId("5e5a946945e7ef328423af0b"),ethereum,31/10/2015,1.05,1.06,0.900171,0.916627,673892,68163368
ObjectId("5e5a946945e7ef328423af38"),ethereum,16/09/2015,0.941977,0.952698,0.901639,0.907175,615593,66437873
ObjectId("5e5a946945e7ef328423af3b"),ethereum,13/09/2015,1.04,1.04,0.902832,0.936003,644138,68480587
ObjectId("5e5a946945e7ef328423aefa"),ethereum,17/11/2015,0.924948,1.03,0.905794,1.01,1145440,75392162
ObjectId("5e5a946945e7ef328423aedb"),ethereum,18/12/2015,0.938327,0.939493,0.908081,0.920127,300787,69538663
ObjectId("5e5a946945e7ef328423aece"),ethereum,31/12/2015,0.912098,0.975414,0.910277,0.933542,663994,70858023
ObjectId("5e5a946945e7ef328423aedc"),ethereum,17/12/2015,0.993043,0.997611,0.911807,0.940701,640765,71069938
ObjectId("5e5a946945e7ef328423af03"),ethereum,08/11/2015,0.915661,1.03,0.915661,1.03,1021460,76614488
ObjectId("5e5a946945e7ef328423aef6"),ethereum,21/11/2015,0.928758,0.978743,0.92094,0.97614,455976,73107357
ObjectId("5e5a946945e7ef328423af01"),ethereum,10/11/2015,1,1.05,0.920968,0.934348,854581,69717801
ObjectId("5e5a946945e7ef328423aee1"),ethereum,12/12/2015,0.931196,1.05,0.928546,0.976973,1376280,73686284
ObjectId("5e5a946945e7ef328423aeca"),ethereum,04/01/2016,0.972045,0.976438,0.929835,0.95448,346245,72543707
ObjectId("5e5a946945e7ef328423aecd"),ethereum,01/01/2016,0.933712,0.954822,0.931442,0.948024,206062,71980386
ObjectId("5e5a946945e7ef328423aef4"),ethereum,23/11/2015,0.967493,0.969057,0.93387,0.946969,441875,70970606
ObjectId("5e5a946945e7ef328423aecb"),ethereum,03/01/2016,0.93843,0.991362,0.934313,0.971905,407632,73843292
ObjectId("5e5a946945e7ef328423aec8"),ethereum,06/01/2016,0.950028,0.960659,0.935708,0.95086,308791,72317149
ObjectId("5e5a946945e7ef328423aec7"),ethereum,07/01/2016,0.955801,0.974623,0.93583,0.942005,647462,71667152
ObjectId("5e5a946945e7ef328423aecc"),ethereum,02/01/2016,0.947401,0.969637,0.93656,0.937124,255504,71176658
ObjectId("5e5a946945e7ef328423af08"),ethereum,03/11/2015,0.994568,1.07,0.936615,1.01,1907690,75434114
ObjectId("5e5a946945e7ef328423aee0"),ethereum,13/12/2015,0.971538,0.989394,0.937438,0.952884,273614,71894531
ObjectId("5e5a946945e7ef328423aef8"),ethereum,19/11/2015,0.988713,1.01,0.937498,0.955532,443528,71517342
ObjectId("5e5a946945e7ef328423aec6"),ethereum,08/01/2016,0.942752,0.991825,0.939715,0.986789,545600,75099809
ObjectId("5e5a946945e7ef328423aef9"),ethereum,18/11/2015,0.993214,1.01,0.940516,0.993319,681104,74320769
ObjectId("5e5a946945e7ef328423af3d"),ethereum,11/09/2015,1.16,1.17,0.940675,0.982978,1942600,71868265
ObjectId("5e5a946945e7ef328423af02"),ethereum,09/11/2015,1.03,1.11,0.945263,0.999278,2045290,74537426
ObjectId("5e5a946945e7ef328423aec9"),ethereum,05/01/2016,0.953147,0.970597,0.946543,0.950176,219833,72240974
ObjectId("5e5a946945e7ef328423af0d"),ethereum,29/10/2015,1.01,1.21,0.947374,1.21,2279240,89668667
ObjectId("5e5a946945e7ef328423aedf"),ethereum,14/12/2015,0.95662,1.01,0.950178,0.993022,563436,74947760
ObjectId("5e5a946945e7ef328423af09"),ethereum,02/11/2015,1.06,1.1,0.953647,0.989789,1145200,73654327
ObjectId("5e5a946945e7ef328423aef5"),ethereum,22/11/2015,0.979765,0.984132,0.958982,0.968018,372173,72523507
ObjectId("5e5a946945e7ef328423af0c"),ethereum,30/10/2015,1.21,1.35,0.96816,1.04,2429200,77401817
ObjectId("5e5a946945e7ef328423af3c"),ethereum,12/09/2015,0.987228,1.11,0.96978,1.04,772430,75971273
ObjectId("5e5a946945e7ef328423aec5"),ethereum,09/01/2016,0.985501,0.992345,0.9736,0.986833,226281,75128312
ObjectId("5e5a946945e7ef328423aedd"),ethereum,16/12/2015,1.02,1.02,0.974927,0.991182,320767,74858729
ObjectId("5e5a946945e7ef328423aec4"),ethereum,10/01/2016,0.985557,1,0.975099,0.999231,390888,76097646
ObjectId("5e5a946945e7ef328423aede"),ethereum,15/12/2015,0.990589,1.03,0.98224,1.01,578618,76568082
ObjectId("5e5a946945e7ef328423aec3"),ethereum,11/01/2016,0.999216,1.07,0.999216,1.06,1011920,80874514
ObjectId("5e5a946945e7ef328423b1bd"),ethereum,11/12/2013,989.07,"1,001.58",834.23,878.48,0
ObjectId("5e5a946945e7ef328423b1cb"),ethereum,27/11/2013,923.85,"1,001.96",891.68,"1,001.96"
ObjectId("5e5a946945e7ef328423b1a3"),ethereum,06/01/2014,936.05,"1,017.12",905.71,953.29,85565696
ObjectId("5e5a946945e7ef328423abef"),ethereum,04/01/2018,961.71,"1,045.08",946.09,980.92,6502859776
ObjectId("5e5a946945e7ef328423b1c6"),ethereum,02/12/2013,951.42,"1,055.42",938.41,"1,043.33"
ObjectId("5e5a946945e7ef328423abed"),ethereum,06/01/2018,995.15,"1,060.71",994.62,"1,041.68"
ObjectId("5e5a946945e7ef328423abdb"),ethereum,24/01/2018,987.48,"1,062.44",965.81,"1,058.78"
ObjectId("5e5a946945e7ef328423abee"),ethereum,05/01/2018,975.75,"1,075.39",956.33,997.72,6683149824
ObjectId("5e5a946945e7ef328423aec2"),ethereum,12/01/2016,1.07,1.28,1.05,1.14,2898760,86951446
ObjectId("5e5a946945e7ef328423af4d"),ethereum,26/08/2015,1.13,1.2,1.06,1.16,1056750,84390924
ObjectId("5e5a946945e7ef328423aec1"),ethereum,13/01/2016,1.14,1.15,1.08,1.13,1005910,85775572
ObjectId("5e5a946945e7ef328423af57"),ethereum,16/08/2015,1.68,1.7,1.09,1.57,3550790,94901005
ObjectId("5e5a946945e7ef328423af55"),ethereum,18/08/2015,1.22,1.33,1.09,1.09,1485680,78868413
ObjectId("5e5a946945e7ef328423aec0"),ethereum,14/01/2016,1.12,1.19,1.1,1.19,751961,90714399
ObjectId("5e5a946945e7ef328423af4b"),ethereum,28/08/2015,1.15,1.21,1.12,1.19,721872,86731077
ObjectId("5e5a946945e7ef328423af4e"),ethereum,25/08/2015,1.23,1.24,1.13,1.14,1307180,82922633
ObjectId("5e5a946945e7ef328423aebf"),ethereum,15/01/2016,1.18,1.32,1.14,1.21,3910550,92149709
ObjectId("5e5a946945e7ef328423af3e"),ethereum,10/09/2015,1.21,1.22,1.14,1.17,662782,85202732
ObjectId("5e5a946945e7ef328423af4c"),ethereum,27/08/2015,1.17,1.19,1.14,1.15,686662,83524585
ObjectId("5e5a946945e7ef328423af4a"),ethereum,29/08/2015,1.19,1.21,1.15,1.18,375377,86113895
ObjectId("5e5a946945e7ef328423af5a"),ethereum,13/08/2015,1.22,1.97,1.17,1.83,4068680,110607192
ObjectId("5e5a946945e7ef328423af49"),ethereum,30/08/2015,1.18,1.37,1.17,1.32,1337650,96097349
ObjectId("5e5a946945e7ef328423af54"),ethereum,19/08/2015,1.17,1.32,1.17,1.26,1486240,91366391
ObjectId("5e5a946945e7ef328423aebe"),ethereum,16/01/2016,1.22,1.31,1.17,1.22,2462630,93117298
ObjectId("5e5a946945e7ef328423af56"),ethereum,17/08/2015,1.58,1.58,1.19,1.2,1942830,87295367
ObjectId("5e5a946945e7ef328423af48"),ethereum,31/08/2015,1.32,1.4,1.2,1.36,1447180,98963975
ObjectId("5e5a946945e7ef328423af3f"),ethereum,09/09/2015,1.24,1.26,1.2,1.21,366748,88150125
ObjectId("5e5a946945e7ef328423aebd"),ethereum,17/01/2016,1.22,1.33,1.21,1.33,1171150,101329330
ObjectId("5e5a946945e7ef328423af45"),ethereum,03/09/2015,1.3,1.31,1.21,1.26,702991,92234142
ObjectId("5e5a946945e7ef328423af4f"),ethereum,24/08/2015,1.35,1.36,1.23,1.23,924920,89515257
ObjectId("5e5a946945e7ef328423af40"),ethereum,08/09/2015,1.25,1.28,1.23,1.24,427892,90743242
ObjectId("5e5a946945e7ef328423af41"),ethereum,07/09/2015,1.3,1.31,1.24,1.25,489014,91020735
ObjectId("5e5a946945e7ef328423af44"),ethereum,04/09/2015,1.26,1.3,1.24,1.27,474391,92953701
ObjectId("5e5a946945e7ef328423af53"),ethereum,20/08/2015,1.25,1.53,1.25,1.46,2843760,106351420
ObjectId("5e5a946945e7ef328423af46"),ethereum,02/09/2015,1.35,1.35,1.26,1.29,883769,94389544
ObjectId("5e5a946945e7ef328423af43"),ethereum,05/09/2015,1.28,1.34,1.27,1.34,448453,97683883
ObjectId("5e5a946945e7ef328423af42"),ethereum,06/09/2015,1.34,1.37,1.29,1.3,491968,94580164
ObjectId("5e5a946945e7ef328423af50"),ethereum,23/08/2015,1.38,1.41,1.3,1.35,1589300,98300351
ObjectId("5e5a946945e7ef328423aebb"),ethereum,19/01/2016,1.42,1.46,1.31,1.37,2446740,104750746
ObjectId("5e5a946945e7ef328423aebc"),ethereum,18/01/2016,1.33,1.54,1.32,1.43,4278930,108912542
ObjectId("5e5a946945e7ef328423af47"),ethereum,01/09/2015,1.35,1.39,1.34,1.35,778862,98507500
ObjectId("5e5a946945e7ef328423aeba"),ethereum,20/01/2016,1.36,1.62,1.35,1.53,2933220,117043472
ObjectId("5e5a946945e7ef328423af52"),ethereum,21/08/2015,1.48,1.56,1.35,1.4,2020970,101331856
ObjectId("5e5a946945e7ef328423af51"),ethereum,22/08/2015,1.4,1.48,1.35,1.38,948310,100201826
ObjectId("5e5a946945e7ef328423aeb8"),ethereum,22/01/2016,1.55,1.58,1.47,1.5,1567240,114784065
ObjectId("5e5a946945e7ef328423aeb9"),ethereum,21/01/2016,1.53,1.59,1.49,1.55,1614960,118743869
ObjectId("5e5a946945e7ef328423aeb7"),ethereum,23/01/2016,1.5,2.03,1.5,1.97,7370980,150874912
ObjectId("5e5a946945e7ef328423af58"),ethereum,15/08/2015,1.8,1.88,1.57,1.69,2554360,102303608
ObjectId("5e5a946945e7ef328423af59"),ethereum,14/08/2015,1.81,2.26,1.75,1.83,4637030,110672322
ObjectId("5e5a946945e7ef328423aeb6"),ethereum,24/01/2016,1.9,2.3,1.9,2.14,9669770,163819884
ObjectId("5e5a946945e7ef328423aeb4"),ethereum,26/01/2016,2.53,2.84,1.99,2.28,13939200,174275656
ObjectId("5e5a946945e7ef328423ae48"),ethereum,13/05/2016,10.06,11.05,10.02,10.51,31276900,840514936
ObjectId("5e5a946945e7ef328423ae77"),ethereum,27/03/2016,10.99,11.05,10.11,10.42,16744800,818048967
ObjectId("5e5a946945e7ef328423ae6e"),ethereum,05/04/2016,11.21,11.21,10.13,10.44,20557300,822498173
ObjectId("5e5a946945e7ef328423ad57"),ethereum,09/01/2017,10.31,10.78,10.14,10.33,25718300,906044584
ObjectId("5e5a946945e7ef328423ae7d"),ethereum,21/03/2016,10.3,12.01,10.16,11.86,28572600,928428770
ObjectId("5e5a946945e7ef328423adf5"),ethereum,04/08/2016,10.31,11.29,10.16,11.04,38151400,912823135
ObjectId("5e5a946945e7ef328423ad4d"),ethereum,19/01/2017,10.24,10.44,10.18,10.4,8347550,915611849
ObjectId("5e5a946945e7ef328423ad94"),ethereum,09/11/2016,10.82,10.83,10.22,10.66,14606600,914292103
ObjectId("5e5a946945e7ef328423ae0d"),ethereum,11/07/2016,10.94,11.01,10.26,10.46,13098000,856538034
ObjectId("5e5a946945e7ef328423ad92"),ethereum,11/11/2016,10.51,10.57,10.26,10.29,6056300,883565427
ObjectId("5e5a946945e7ef328423ae12"),ethereum,06/07/2016,10.58,11.11,10.28,10.53,18137300,860571470
ObjectId("5e5a946945e7ef328423ae6d"),ethereum,06/04/2016,10.45,10.97,10.28,10.69,16997100,842318789
ObjectId("5e5a946945e7ef328423ad9e"),ethereum,30/10/2016,10.43,11.45,10.29,11.18,16694900,956007454
ObjectId("5e5a946945e7ef328423adf3"),ethereum,06/08/2016,10.92,10.94,10.29,10.88,16712600,900151688
ObjectId("5e5a946945e7ef328423ad56"),ethereum,10/01/2017,10.37,10.69,10.29,10.55,10879700,926031183
ObjectId("5e5a946945e7ef328423ad9c"),ethereum,01/11/2016,10.96,11.18,10.3,10.77,22901300,921057444
ObjectId("5e5a946945e7ef328423ad4c"),ethereum,20/01/2017,10.39,10.76,10.35,10.6,10992800,933854252
ObjectId("5e5a946945e7ef328423ae39"),ethereum,28/05/2016,11.33,12.36,10.37,11.89,47274800,957134590
ObjectId("5e5a946945e7ef328423ae87"),ethereum,11/03/2016,11.22,11.6,10.39,11.08,21002700,861012043
ObjectId("5e5a946945e7ef328423ae0b"),ethereum,13/07/2016,10.51,10.59,10.4,10.5,6715660,860607720
ObjectId("5e5a946945e7ef328423ae76"),ethereum,28/03/2016,10.43,11.86,10.41,11.67,23188300,916272916
